"";"id_siae";"categorie_juridique_code";"code_naf";"siret_signature";"siret_actualise";"adresse_admin_code_insee";"annee";"effectif"
"14367";82477;7220;"1071A";84107737300014;92041613800013;"69386";2024;43
"14368";19968;4120;"1071C";38326819000022;91877525500048;"95572";2024;16
"14369";23654;5710;"7721Z";39936759800014;38399766500039;"04209";2024;20
"14370";48448;9900;"0150Z";80738282500014;82068418100028;"44097";2024;43
"14371";83352;7348;"4332A";81107482200016;50937775000245;"13216";2024;1
"14372";52321;1200;"9312Z";81965135700017;43263532400051;"34145";2024;26
"14373";83723;9222;"8413Z";50076815500037;20007004300019;"94078";2024;33
"14374";83041;7367;"4941A";38470641200036;40358691000016;"61001";2024;30
"14375";26647;5515;"7410Z";34508247300025;51752269400010;"22215";2024;45
"14376";51330;1900;"1051C";33368412400592;50252114900026;"05162";2024;10
"14377";40147;5560;"5229B";33837032300010;26590400300075;"62178";2024;46
"14378";12105;9222;"4322A";82970762900012;34873943400028;"42147";2024;22
"14379";9661;7220;"4791B";52110866200011;50796672900067;"71543";2024;33
"14380";11189;7354;"6209Z";43965515000019;78119478200012;"73103";2024;18
"14381";81383;4120;"0162Z";34205705600034;88130326700044;"56094";2024;20
"14382";80191;6597;"8542Z";49032371400041;39081876300026;"60463";2024;50
"14383";15825;7220;"8412Z";91954643200015;82996142400019;"13207";2024;33
"14384";45839;9260;"1629Z";33235830800028;94805542100010;"81233";2024;45
"14385";79765;7355;"1413Z";89942209100012;79499527400030;"66167";2024;4
"14386";14654;5599;"8810A";43840243000054;42910725300024;"40078";2024;1
"14387";44607;7357;"1072Z";32486216800048;81522870500019;"56066";2024;49
"14388";1424;7210;"6311Z";43342406600036;82996142400019;"03321";2024;14
"14389";68280;4120;"8130Z";39266721800037;26570084900028;"02494";2024;42
"14390";73243;7345;"6202B";34061501200010;79838686800029;"74225";2024;30
"14391";83190;7220;"3109B";43803006600049;89184235300023;"38395";2024;38
"14392";13373;4120;"6202A";43939307500015;41952326100016;"76114";2024;44
"14393";50224;9221;"4520A";53756233200032;25300322200028;"62877";2024;45
"14394";13504;9220;"4520B";90845056200016;34343997200021;"93064";2024;26
"14395";8613;7355;"5320Z";44473315800067;34892815100045;"88304";2024;23
"14396";52915;5202;"4723Z";43336707500010;82080754300013;"78358";2024;35
"14397";61422;7355;"7830Z";44068763000051;39185068200033;"69089";2024;34
"14398";63341;4140;"4723Z";44259611000027;34494157000022;"38056";2024;23
"14399";71975;9230;"4642Z";77568879902181;40116107000032;"38239";2024;38
"14400";7704;7366;"5920Z";89517120500035;41907612000031;"42187";2024;12
"14401";54212;9230;"4211Z";90749426400019;82513639300022;"97213";2024;31
"14402";37055;5460;"9002Z";40101593800590;33523181700065;"59533";2024;19
"14403";61647;1800;"3213Z";49265117900029;91762381100010;"55288";2024;17
"14404";38931;5558;"3299Z";43919129700035;41980298800024;"54329";2024;4
"14405";41903;1200;"7810Z";21160206500016;83341655500047;"24322";2024;3
"14406";21651;9260;"9004Z";84015064300012;52404337900014;"24234";2024;50
"14407";17137;9260;"6010Z";20006679300015;42053608800040;"12224";2024;35
"14408";4559;7345;"4719B";20006679300015;39825436700061;"62124";2024;49
"14409";55804;7331;"5610C";20007339300015;92227109300036;"62510";2024;9
"14410";23822;7355;"9609Z";30293742000198;50937775000120;"50537";2024;19
"14411";44503;5498;"4931Z";89100058000060;21350306300033;"54043";2024;15
"14412";58438;1900;"6209Z";22350001800013;88412449600024;"17299";2024;16
"14413";95368;NA;"5590Z";41214151700026;50252114900026;"76222";2024;7
"14414";50898;5458;"8810C";34496765800024;79926815600038;"62560";2024;10
"14415";98453;7348;"0113Z";32873224300097;83114945500022;"62040";2024;39
"14416";30779;5699;"2620Z";77560248501000;44436412900049;"06088";2024;23
"14417";30882;NA;"3314Z";41197651700036;75170343000197;"02602";2024;1
"14418";73856;5558;"4331Z";38107481400033;48176442100022;"02602";2024;10
"14419";68133;5599;"8559B";34821756300041;90840137500021;"35238";2024;46
"14420";72682;5453;"0130Z";34516502100055;51336038800021;"97214";2024;10
"14421";44588;5699;"0119Z";35167295100040;45237493700020;"23045";2024;21
"14422";62772;9900;"7490B";42379022900029;31191624100020;"80253";2024;41
"14423";74809;5699;"8211Z";34356040500023;50254663300020;"16113";2024;29
"14424";74056;5720;"4642Z";40101593800566;48761275600014;"71310";2024;37
"14425";12722;5660;"4673A";88843654000015;49216806700030;"40088";2024;36
"14426";67049;5558;"4941B";21300007800013;25300322200028;"83004";2024;2
"14427";16351;9900;"9329Z";91866138000033;51896922500011;"77269";2024;28
"14428";91457;7367;"1814Z";50796672900265;39134315900029;"56179";2024;20
"14429";22866;5610;"8211Z";90976849100013;21800585800012;"73200";2024;5
"14430";82956;8210;"9103Z";32486216800048;39243557400042;"71106";2024;26
"14431";88023;9221;"7410Z";34325231800021;82256743400011;"07090";2024;10
"14432";17298;9221;"1413Z";35236771800041;83923341800012;"79191";2024;31
"14433";21337;9222;"4520A";42463098600364;43336707500010;"87090";2024;24
"14434";31663;1900;"4520A";34780707500028;77557795000311;"49021";2024;30
"14435";79465;9223;"1086Z";43344513700014;33230399900087;"64351";2024;50
"14436";78923;5660;"8411Z";50946735300017;81955794300027;"62202";2024;2
"14437";82911;1900;"8129B";78343916900088;79798856500025;"89387";2024;21
"14438";62272;5720;"5229B";89540566000013;37816144200090;"54397";2024;46
"14439";30017;4120;"9312Z";92268506000019;34779887800042;"90099";2024;23
"14440";94204;5202;"1413Z";34106240402300;41891101200023;"85059";2024;28
"14441";28584;7348;"2732Z";48518151500019;20004360200016;"09282";2024;25
"14442";17964;8210;"4941A";33133990300048;42373899600259;"02680";2024;11
"14443";78431;5660;"8230Z";33820212000071;41161059500026;"59253";2024;16
"14444";10176;7331;"8610Z";77560248501000;41197651700036;"02607";2024;44
"14445";40645;9300;"6010Z";42134760000023;26590276700036;"60057";2024;14
"14446";87178;5660;"4941A";34743372400031;49991984300056;"72264";2024;31
"14447";92582;4140;"8810A";88843654000015;89044069600049;"22360";2024;47
"14448";76063;5453;"7111Z";90840129200028;38024822900037;"44215";2024;3
"14449";22836;7210;"8299Z";35330523800100;52287955000021;"21473";2024;1
"14450";46318;7345;"1396Z";88810703400033;52876429300031;"84133";2024;4
"14451";51981;5202;"4334Z";51364510100017;90051046200014;"60589";2024;30
"14452";30741;5710;"8122Z";82369160500013;34311451800057;"92051";2024;26
"14453";9747;5202;"8790B";85187015400016;90539761800018;"33240";2024;21
"14454";9324;1800;"0125Z";80224038200027;22570001200324;"62108";2024;2
"14455";21494;7355;"";39847186200019;52487658800038;"80680";2024;1
"14456";26158;5710;"8720A";94864132900016;40101593800566;"81222";2024;11
"14457";24949;1800;"1610A";34851745900015;39300820600046;"89418";2024;28
"14458";47688;7348;"5210B";50937775000211;89533013200021;"22251";2024;13
"14459";73269;7354;"9102Z";42234591800011;42272588700034;"37195";2024;19
"14460";43077;7367;"3109B";41360019800068;34350633300032;"30321";2024;47
"14461";57007;1600;"3299Z";38303010300030;41964445500018;"14341";2024;43
"14462";95923;5453;"3109B";42919265100025;39485379000399;"64024";2024;12
"14463";17542;7357;"3314Z";83233318100010;39232412500013;"38517";2024;23
"14464";10562;5660;"3103Z";81493141600014;40255382000018;"63354";2024;11
"14465";94783;1200;"4399D";80013049400019;34776543000041;"62498";2024;22
"14466";35557;9260;"4778C";49071162900108;40219166200632;"97116";2024;17
"14467";52944;5558;"8292Z";39820282000021;50910039200026;"56193";2024;21
"14468";983;5460;"6010Z";93099890100019;43383327400098;"94034";2024;40
"14469";95662;7346;"3821Z";40101593800616;98935974000010;"67478";2024;24
"14470";91930;5720;"9103Z";39984511400111;40351183500049;"95039";2024;4
"14471";43788;NA;"6110Z";39146003700057;98935922900014;"78551";2024;18
"14472";50670;1600;"4942Z";91857367600015;34785326900079;"92022";2024;34
"14473";9641;7355;"3213Z";31971357400253;75399167800024;"53054";2024;14
"14474";31011;7331;"3213Z";42882904800027;80953089200029;"62202";2024;47
"14475";32097;9260;"9524Z";53887697000020;41450131200022;"65440";2024;9
"14476";16590;7354;"1396Z";98267709800047;38786009100082;"76312";2024;5
"14477";92522;5515;"4723Z";40046135600091;80185048800025;"44110";2024;28
"14478";43397;5660;"8559A";26750004902888;90846375500037;"93050";2024;44
"14479";31802;5660;"8559B";40450327800016;77567227234230;"92063";2024;40
"14480";36406;NA;"1624Z";44436412900049;40288464700056;"57433";2024;15
"14481";65929;9300;"0150Z";91954644000018;82835092600022;"54425";2024;30
"14482";67871;5599;"5210B";40536153600064;51926055800050;"24322";2024;34
"14483";40225;5599;"1071C";37998191300070;98515265100024;"44047";2024;46
"14484";18837;9223;"0161Z";50506471700018;52087479300026;"56166";2024;8
"14485";80007;5560;"4774Z";50877786900027;80916351200027;"33478";2024;28
"14486";46780;8210;"9103Z";85169304400022;81844079400019;"91363";2024;46
"14487";62708;5720;"1399Z";38408569200026;88021156000011;"81222";2024;23
"14488";76741;5558;"8899A";98256978200013;90214690100019;"44047";2024;37
"14489";17513;5558;"4932Z";34482064200058;92227109300036;"66008";2024;23
"14490";56997;7345;"8130Z";33296486500056;34819435800035;"36018";2024;41
"14491";60395;7367;"6311Z";79120841600028;50804429400025;"91359";2024;19
"14492";57896;6597;"0122Z";40424611800024;NA;"63354";2024;9
"14493";88151;7357;"7820Z";83134457700026;82990656900035;"89387";2024;21
"14494";49701;1900;"7490B";92782703000010;45133854500192;"32132";2024;41
"14495";43321;5720;"7911Z";79176895500027;41077590200050;"80190";2024;18
"14496";22964;9221;"9529Z";45216846100039;41011488800044;"97222";2024;43
"14497";65295;7346;"8121Z";44455687200018;87871099500068;"59392";2024;48
"14498";43713;NA;"4774Z";44927887800011;39952714200026;"81233";2024;9
"14499";98034;5610;"8710B";38107481400033;33491274800038;"11327";2024;29
"14500";7977;5560;"4939A";43401815600019;38745382200034;"69286";2024;1
"14501";66701;9260;"1419Z";42453392500022;52478068100036;"31395";2024;18
"14502";70311;7348;"";79048276400012;37817903000051;"30034";2024;43
"14503";74148;8210;"4719B";82436693400019;34324219400037;"67267";2024;31
"14504";48530;9223;"8899B";38761384700038;50513796800036;"08090";2024;16
"14505";88426;1600;"8219Z";35298532900023;39227763800053;"59526";2024;28
"14506";61666;5660;"4332B";34936207900072;48538664300038;"69286";2024;39
"14507";63155;7331;"8211Z";39907779100032;79176895500035;"97362";2024;22
"14508";58292;5558;"8559B";26760054200018;87941006600010;"22310";2024;17
"14509";43463;5453;"1039A";33402590500053;41225762800047;"21292";2024;11
"14510";80643;5610;"4120B";38854762200067;92301368400017;"29232";2024;5
"14511";55996;4140;"4333Z";43840243000054;40219166200608;"42187";2024;6
"14512";61122;4120;"5629A";88204367200618;41095690800025;"57468";2024;16
"14513";59864;9260;"4332A";44022973000062;80853319400029;"16073";2024;28
"14514";68647;7355;"1392Z";38303010300030;75187049400026;"93078";2024;29
"14515";35918;9900;"8299Z";98256978200013;35217815600027;"68315";2024;49
"14516";24629;7345;"8413Z";40008569200111;26430023700049;"54430";2024;42
"14517";5083;7361;"7490B";50474718900026;52876429300031;"38382";2024;26
"14518";95376;7210;"4719B";21971132200012;20002701900013;"77288";2024;22
"14519";98741;7355;"5210B";41389082300037;33307509100061;"15014";2024;11
"14520";4928;5202;"5520Z";41214347100040;31752800800293;"67267";2024;32
"14521";18487;5558;"1399Z";32376336700071;40009722600023;"67105";2024;37
"14522";13399;4120;"0130Z";82786704500011;21780621500547;"80368";2024;42
"14523";20835;5660;"2562B";53105957400016;84960390700015;"13032";2024;44
"14524";91095;5202;"3101Z";33785781700023;78134041900139;"82094";2024;40
"14525";92057;7357;"4520A";33229081600062;90840104500020;"30295";2024;3
"14526";25012;5202;"8899A";33368412400923;35149886000029;"10323";2024;8
"14527";32931;5458;"7711A";34303261100034;88810703400017;"27701";2024;14
"14528";25694;7345;"9524Z";48765612600017;90005343000014;"77373";2024;25
"14529";77938;5699;"8710A";31191624100020;26590544800014;"03023";2024;47
"14530";36933;5558;"4617A";90304694400026;40898024100116;"93007";2024;39
"14531";87043;NA;"5520Z";48521009000034;49048228800019;"97205";2024;46
"14532";68083;7345;"9601B";35352535500080;42998653200019;"97422";2024;6
"14533";34878;5610;"9102Z";26560121100013;37836038200063;"16097";2024;8
"14534";35032;5499;"8219Z";92227109300036;83138578600023;"69272";2024;20
"14535";61372;7361;"6312Z";34508247300025;42397578800039;"59183";2024;25
"14536";60078;7210;"9003A";43460166200035;42421462500032;"23008";2024;12
"14537";9310;9900;"3312Z";43048030100026;85187015400024;"93039";2024;2
"14538";4885;9230;"4719B";34151647400044;91491967500019;"28134";2024;50
"14539";86987;5558;"7410Z";42174742900023;50281777800017;"62877";2024;22
"14540";14711;1900;"8219Z";77805921200036;33029452100084;"80318";2024;34
"14541";53064;5710;"8710B";52022944400010;89027682700015;"";2024;47
"14542";54016;5458;"7312Z";90840104500020;83114945500022;"38169";2024;31
"14543";465;4140;"7022Z";39496694900015;42218474700042;"97403";2024;18
"14544";34290;7348;"1051C";53947912100029;78475328700217;"13103";2024;27
"14545";27077;9223;"4774Z";78331234100135;84423644800016;"44150";2024;14
"14546";28442;9260;"7810Z";84107737300014;50269429200017;"87154";2024;18
"14547";54084;5560;"5920Z";40101593800384;90487456700012;"16015";2024;22
"14548";72951;6901;"4520A";34873943400028;89323081300014;"91692";2024;37
"14549";15955;5660;"4942Z";45237493700020;84346101300016;"35360";2024;48
"14550";29509;1900;"4669A";90840500400056;24350066700288;"66008";2024;30
"14551";80699;6901;"9002Z";32307623200061;81965135700033;"50297";2024;25
"14552";35327;5560;"9529Z";37839168400032;31971357400253;"59094";2024;30
"14553";26547;9230;"4941B";44330413400184;50804429400033;"78361";2024;30
"14554";36071;7345;"8531Z";24350073300114;80261526000030;"78354";2024;34
"14555";65100;4120;"8720A";43286786900021;43015164700012;"16286";2024;5
"14556";3454;1900;"5610A";31335126400137;38842212300058;"45317";2024;17
"14557";10494;9230;"8121Z";84243402900018;40219166200541;"79329";2024;37
"14558";74104;7345;"7711A";41261437200081;87941006600010;"02141";2024;26
"14559";21609;9223;"3299Z";34443430300055;38322729500037;"52534";2024;27
"14560";39083;7367;"4942Z";85006394200013;41865229300139;"31433";2024;33
"14561";44524;5699;"6209Z";38766828800021;85276378800019;"79329";2024;5
"14562";86794;1800;"8110Z";34446376500109;20007073800014;"65059";2024;7
"14563";45551;1900;"9412Z";80916351200019;41350365700012;"31467";2024;49
"14564";18115;9221;"4333Z";37805470400051;89868295000016;"55040";2024;46
"14565";5813;9223;"";78100449400238;37763159300037;"95572";2024;39
"14566";61799;1900;"1623Z";81232481200013;34487010000122;"94011";2024;23
"14567";10791;5453;"9601B";48122990400018;40219166200541;"09282";2024;4
"14568";69718;5499;"0124Z";49781250300025;20007906900015;"44143";2024;24
"14569";74357;5710;"6202A";80261526000022;39960397600032;"40291";2024;15
"14570";28518;5660;"1071C";39300491600028;42379030200024;"62498";2024;25
"14571";38343;5458;"4939A";26850259800041;41198286100030;"30007";2024;41
"14572";3188;9900;"5610C";30101236500195;82374866000011;"44143";2024;41
"14573";27722;7346;"8790B";88058540100040;35104443300032;"89055";2024;41
"14574";21615;7354;"8559A";89900345300011;35200591200030;"32013";2024;17
"14575";18337;7210;"8531Z";90387873400016;34989262000023;"29039";2024;14
"14576";54529;7210;"4939B";83004064800032;78001523600018;"51506";2024;40
"14577";95571;4140;"6820B";44040801100029;87830155500024;"93029";2024;16
"14578";74890;NA;"0122Z";44019530300043;81519926000010;"68224";2024;38
"14579";24572;9230;"4339Z";51513328800024;52968348400016;"71543";2024;43
"14580";57811;7210;"8559A";20005688500011;33348339400032;"40119";2024;15
"14581";62520;6597;"6209Z";39336934300040;38851823500022;"2A004";2024;44
"14582";74505;9300;"8810C";39782258600012;39975864800030;"46231";2024;1
"14583";83304;9230;"6209Z";53407394500022;89100058000037;"92007";2024;25
"14584";74780;1600;"8710B";39251568000024;34290238400029;"19146";2024;41
"14585";30172;1600;"1624Z";48879142700021;41983375100011;"78545";2024;18
"14586";52213;9220;"8412Z";40765547100214;31370110400025;"92078";2024;31
"14587";96118;NA;"8292Z";90048474200011;41111532200033;"79048";2024;49
"14588";71139;9222;"9002Z";44449039500035;88810703400017;"59383";2024;14
"14589";75606;7366;"4331Z";89231678700019;40069031900035;"01376";2024;30
"14590";20524;5453;"4931Z";44449039500035;88752727300023;"59253";2024;35
"14591";36337;7357;"4511Z";77567227234230;34855218300041;"59654";2024;42
"14592";84775;5498;"4751Z";78071704700028;53092770600024;"08363";2024;10
"14593";46119;7348;"0162Z";35217815600027;50924222800047;"59654";2024;40
"14594";2461;5515;"9601B";41141502900056;39002332300046;"93014";2024;29
"14595";86676;9223;"4399C";40101593800657;38232256800066;"97415";2024;44
"14596";44705;5458;"9004Z";83533318800026;42414308900045;"32106";2024;39
"14597";83135;7331;"3030Z";37997169000027;33294465100022;"01283";2024;19
"14598";86153;9900;"8710A";38024268500010;79120841600028;"2A189";2024;7
"14599";33618;1800;"0125Z";38525318200096;83140731700013;"25112";2024;13
"14600";53449;NA;"7112B";77562554400264;34263174400022;"14609";2024;42
"14601";24613;4140;"8531Z";34772661400048;90387873400016;"86140";2024;24
"14602";38490;7346;"9412Z";77562407501391;90483164100017;"62620";2024;46
"14603";74889;7355;"8559A";87970393200019;80746931700026;"42279";2024;42
"14604";42941;7220;"4520A";92256107100015;38173482100030;"59400";2024;19
"14605";11678;5660;"5920Z";42916719000033;43196860100887;"39434";2024;23
"14606";33533;6901;"8899A";78331234100135;84156435400022;"36230";2024;41
"14607";28037;4120;"5920Z";42972578100059;90928872200012;"64100";2024;13
"14608";12626;7367;"4941A";90351521100022;78475328700167;"59533";2024;34
"14609";77429;7220;"8720A";52282895300011;34389113100074;"42168";2024;35
"14610";69828;9260;"8720A";38402846000028;52478068100036;"26198";2024;43
"14611";84562;5460;"7990Z";40008569200111;41280524400032;"31079";2024;27
"14612";29817;1200;"1413Z";45133858600147;33202372000086;"31467";2024;27
"14613";25512;1800;"4399D";83248651800018;34935043900015;"63164";2024;47
"14614";61254;8210;"9104Z";37795793100035;38379296700010;"24182";2024;15
"14615";41988;6597;"3317Z";97953263700019;78162654400014;"82094";2024;31
"14616";18010;7367;"7990Z";79743866000020;52478068100036;"60176";2024;3
"14617";56667;9223;"5629B";41138362300021;77564183000440;"59028";2024;20
"14618";42434;7345;"5229B";91080089500013;43439121500010;"03022";2024;22
"14619";81650;7331;"5590Z";40971675000032;26570170600011;"77333";2024;38
"14620";26618;5515;"1039A";39119963500023;90226991900012;"08490";2024;32
"14621";52119;NA;"1051C";53450801500052;91261353600032;"87111";2024;29
"14622";75854;7366;"8122Z";35047652900085;53229330500027;"02321";2024;27
"14623";87389;7220;"5621Z";82857819500012;90562003500014;"30295";2024;44
"14624";18620;1200;"1512Z";38146854500060;94805542100010;"77373";2024;11
"14625";47171;1600;"7911Z";84125358600025;34743372400031;"16026";2024;35
"14626";75014;4140;"5610B";75299334500012;40101593800806;"95051";2024;22
"14627";35440;9230;"4791A";83051400600014;81955794300027;"31395";2024;2
"14628";14248;NA;"9492Z";50269911900017;40101593800392;"72181";2024;38
"14629";26257;7210;"8790B";83004061400075;82507668000032;"60157";2024;32
"14630";79853;NA;"4774Z";80390697300026;43461860900037;"65482";2024;4
"14631";1172;5610;"0122Z";41045701400059;89276790600035;"33550";2024;47
"14632";27537;8210;"4332A";49048228800019;49344483000233;"76681";2024;20
"14633";55369;7361;"4520B";40412902500023;21160317000013;"78172";2024;44
"14634";73695;5720;"7112B";39891491100043;19972616700018;"33085";2024;11
"14635";87730;6597;"0130Z";35163607100042;40358691000016;"58182";2024;28
"14636";19801;7366;"1512Z";88810703400090;42097667200048;"93071";2024;17
"14637";54137;7345;"4312A";98232742100011;90226991900012;"59365";2024;39
"14638";23420;7361;"3812Z";37823333200022;92892745800010;"13063";2024;2
"14639";30769;7361;"4312A";42817748900039;39274654100102;"84047";2024;47
"14640";26468;5710;"5210B";90846367200059;84093357600026;"35031";2024;15
"14641";30535;9221;"1072Z";37870327600048;77537037200416;"21023";2024;39
"14642";13495;9260;"1392Z";43356359000044;20007095100013;"13001";2024;16
"14643";90871;5720;"1101Z";40223610300022;49270758300018;"59390";2024;7
"14644";53544;5599;"6311Z";32376336700071;38340754100069;"63113";2024;41
"14645";5949;1900;"1039A";53792827700186;38913592200034;"10321";2024;29
"14646";23878;NA;"9511Z";52275332600035;37975198500035;"14333";2024;49
"14647";18479;5699;"4511Z";35347299600027;20007058900011;"33227";2024;47
"14648";9818;6597;"8710A";43267410900074;88096979500165;"31467";2024;24
"14649";76563;5599;"7312Z";42143580100020;20007095100013;"30321";2024;20
"14650";37824;9223;"7711A";89227944900011;35016661700034;"27375";2024;9
"14651";59889;7346;"4774Z";40123378800025;40351183500049;"92025";2024;37
"14652";93128;9900;"4778C";82350117600015;82369094600020;"97353";2024;47
"14653";10724;5498;"8211Z";98231524400011;33368412400972;"02532";2024;11
"14654";35417;7220;"9003A";84949010700018;90790575600017;"12096";2024;15
"14655";81289;9221;"8710B";43196860100168;34088776900032;"59163";2024;29
"14656";26019;5453;"4751Z";40101593800954;84457355000010;"44015";2024;25
"14657";99493;5202;"4120B";39967097500016;90790602800010;"71204";2024;50
"14658";17208;NA;"7490B";34356040500023;52151398600021;"50025";2024;26
"14659";20702;1900;"1085Z";90846370600048;37752662900037;"68334";2024;41
"14660";7400;9230;"0122Z";43288300700028;88110151300011;"94071";2024;2
"14661";44670;9230;"3213Z";30492789000075;49423878500062;"12096";2024;24
"14662";50199;NA;"4673A";83158488300019;40148232800028;"71153";2024;47
"14663";60246;7345;"9002Z";34911345600033;44028775300022;"58083";2024;20
"14664";26029;5202;"0162Z";42463098600463;34796827300040;"59392";2024;50
"14665";88186;9220;"8412Z";81322907700033;35043901400043;"43112";2024;41
"14666";66751;7346;"7830Z";52151398600039;40765547100263;"22093";2024;39
"14667";63261;5710;"3317Z";49094842900025;44409570700048;"91692";2024;40
"14668";128;1200;"9524Z";88843654000015;49368983000039;"60188";2024;28
"14669";24909;4140;"8710A";37968077000029;42424151100015;"38128";2024;20
"14670";12270;5710;"1039A";37823333200022;87855276900019;"87154";2024;38
"14671";90540;7361;"4329A";75204555900065;24570095000042;"57144";2024;32
"14672";57789;8210;"3811Z";92246988700017;41375269200066;"42095";2024;17
"14673";64658;5498;"8110Z";53186517800010;38052970100035;"85191";2024;29
"14674";8018;1900;"4779Z";49344483000118;40533717100020;"58182";2024;3
"14675";77173;5453;"2562B";50223599700025;21800585800012;"57132";2024;25
"14676";14794;5515;"5510Z";48794292200021;37997247400025;"27306";2024;26
"14677";400;7355;"8130Z";39793164300092;38983844200041;"63061";2024;4
"14678";11497;9260;"4322A";39744748300033;49870863500038;"67458";2024;3
"14679";85915;9221;"8899B";44127814000013;51743241500027;"35251";2024;10
"14680";46869;9900;"8230Z";48815010300023;50368520800038;"40088";2024;27
"14681";76938;NA;"8810B";98935922900014;90005343000014;"22360";2024;21
"14682";88664;7345;"0130Z";43765898200032;34285746300026;"21292";2024;13
"14683";95465;9221;"8891A";77562520500098;88165006300012;"59400";2024;22
"14684";51924;7357;"4120A";88435577700019;45133854500093;"71153";2024;18
"14685";71259;5710;"1624Z";40049174200039;79200722100049;"38382";2024;49
"14686";25598;7355;"8532Z";42463098600430;80013049400027;"93007";2024;34
"14687";46532;5453;"7810Z";44330413400101;88353373900024;"62040";2024;34
"14688";76891;8210;"7312Z";52043832600032;80327228500021;"77468";2024;30
"14689";32370;5460;"4617A";92302536500019;83242312300013;"59299";2024;28
"14690";27282;7210;"4333Z";82117634400074;37763159300052;"65258";2024;30
"14691";68125;7366;"8110Z";82426903900031;39039611700033;"76540";2024;19
"14692";42269;9221;"4941A";41051615700626;82529225300010;"89419";2024;45
"14693";86895;1900;"0128Z";50498371900031;78331234100077;"14167";2024;9
"14694";5456;5699;"4399C";52932524300028;53450801500052;"62510";2024;29
"14695";10078;5453;"3812Z";92435983900041;78000505400041;"72181";2024;11
"14696";20082;5558;"9001Z";88309800600017;80286674900020;"76366";2024;7
"14697";89013;7357;"4932Z";50026640800037;92782703000010;"59183";2024;10
"14698";58195;1900;"4779Z";89900345300011;40313731800040;"97411";2024;13
"14699";27837;5660;"9511Z";43196860100168;20006791600011;"94017";2024;3
"14700";79502;7355;"3317Z";40223610300022;77567227227143;"70388";2024;1
"14701";85466;7355;"4751Z";34193150900028;48215582700058;"47233";2024;13
"14702";54542;5710;"8292Z";82014702300023;33180271000037;"60661";2024;43
"14703";4381;NA;"8130Z";40168908800029;38470006800032;"76217";2024;4
"14704";70536;6597;"9524Z";34851745900015;39345074700042;"47323";2024;48
"14705";54957;5458;"8010Z";53845119600025;78958160000069;"32208";2024;10
"14706";27191;9300;"7220Z";83444242800019;82374913000022;"54395";2024;35
"14707";52587;7210;"1721B";83004061400075;39917670000025;"06084";2024;38
"14708";20607;5599;"2732Z";53874179400019;40769926300049;"89387";2024;9
"14709";65737;5710;"9002Z";34535717200013;43336707500036;"62361";2024;39
"14710";17491;7346;"9311Z";40423059100038;88392604000014;"60104";2024;42
"14711";13919;7346;"8559B";20007058900011;50917838000044;"94038";2024;38
"14712";83956;7361;"3030Z";82121321200011;40101162200024;"59588";2024;30
"14713";71282;5610;"3213Z";51338833000013;38178866000086;"33200";2024;10
"14714";93825;7210;"3103Z";35087861700017;98736881800017;"92050";2024;13
"14715";25209;1600;"1396Z";80224038200027;89110887000017;"54328";2024;49
"14716";84579;7345;"1071A";77566670400769;88156927100011;"19010";2024;10
"14717";7554;9222;"9103Z";37959848500033;42413546500021;"91103";2024;7
"14718";10138;9222;"8720A";42463098600265;39227763800053;"59107";2024;2
"14719";51107;1800;"7820Z";37966556500022;42463098600570;"80021";2024;30
"14720";51008;5720;"4312A";26590400300075;37836038200022;"63354";2024;15
"14721";69859;7354;"8559B";51926055800050;75170343000171;"84035";2024;24
"14722";99502;9223;"8219Z";34012401500025;38344976600047;"55545";2024;30
"14723";8339;7357;"0124Z";49786279700071;94805542100010;"81257";2024;37
"14724";59750;5558;"4791A";39964986200055;43460166200035;"50484";2024;17
"14725";25752;9900;"5621Z";22974001400019;77556319000401;"84087";2024;1
"14726";21943;5599;"9004Z";34935043900015;34234434800046;"30202";2024;40
"14727";54935;5202;"1085Z";49219565600052;20005710700019;"78361";2024;17
"14728";38790;9221;"4931Z";31658190900116;80286674900020;"59205";2024;13
"14729";81973;6901;"4322A";40155524800012;83134457700026;"94046";2024;7
"14730";77943;1900;"3821Z";88855401100013;51906218600019;"76196";2024;39
"14731";20541;9221;"9103Z";95397842600021;20006340200016;"50484";2024;12
"14732";62300;7210;"8299Z";42160742500038;34855218300041;"71351";2024;16
"14733";1558;9260;"9311Z";40117125100036;41477383800027;"63061";2024;22
"14734";82281;5699;"5621Z";88301724600041;42053608800040;"90033";2024;6
"14735";75931;7354;"4939A";34086600300205;42157560600049;"72054";2024;22
"14736";34172;5558;"4311Z";42089924700027;39922668700016;"19123";2024;50
"14737";78467;1900;"1413Z";41841649100037;80776989800022;"47195";2024;21
"14738";48429;9223;"7022Z";38112917000027;34994357100050;"76587";2024;3
"14739";63609;5499;"4942Z";37975198500035;39870513700030;"10034";2024;8
"14740";85067;9223;"4779Z";91271420100015;92327866700012;"69383";2024;25
"14741";23990;5558;"4941B";44072534900037;41841943800050;"17274";2024;17
"14742";27352;9230;"4779Z";48221969800032;77556888400636;"84054";2024;5
"14743";79470;9300;"1396Z";40533717100020;31656179400066;"15138";2024;23
"14744";8607;5202;"3109B";42916719000033;37870327600048;"97502";2024;9
"14745";6180;5610;"4617A";78050825500038;50269911900017;"95199";2024;18
"14746";58027;9222;"8010Z";92435983900017;51926055800050;"97408";2024;3
"14747";38697;5515;"2562B";34276118600036;21300007800013;"93070";2024;9
